img_src,link_addr,product_name
https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/8402463265473579-976a15b0-c6ce-4fc5-bc67-e3b503d652d9.jpg,https://www.coupang.com/vp/products/6912084767?itemId=3823984887&vendorItemId=71808855152&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"창억 부드럽고 쫄깃한 호박인절미 (냉동), 2개, 500g"
https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1861310314724957-ce1a718a-c904-45f6-9d72-75a453e14983.jpg,https://www.coupang.com/vp/products/33222751?itemId=124801757&vendorItemId=3254410022&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"아몰리바 포마스 올리브오일, 1L, 1개"
https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/pspawalt/10e18daa12324f8297e988158eb2d579.jpg,https://www.coupang.com/vp/products/6262029593?itemId=12755960276&vendorItemId=80022221284&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"스타벅스 미디엄 로스트 아메리카노 원두커피믹스, 1.1g, 100개입, 1개"
https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4283406122136557-8603b929-e0e9-4da1-83f8-f42b9bbe5b27.jpg,https://www.coupang.com/vp/products/1145100301?itemId=9176542&vendorItemId=72508342877&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"동원 고추 참치, 85g, 12개"
https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/7212034290525953-8c098e46-c8bd-41d4-8deb-07ea0569b0da.jpg,https://www.coupang.com/vp/products/6190454964?itemId=12214597973&vendorItemId=72452138389&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"곰곰 무항생제 신선한 특란, 60구, 1개"
https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/3565495096119914-4be83c18-d9f3-483d-879a-19eeccc0c8c3.jpg,https://www.coupang.com/vp/products/7485759715?itemId=19564529672&vendorItemId=74790934556&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"블루다이아몬드 아몬드 브리즈 뉴트리플러스 프로틴, 190ml, 24개"
https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2977696261983765-7dee9be9-0152-4f89-b9b0-82df030ed227.png,https://www.coupang.com/vp/products/7757557699?itemId=20272946012&vendorItemId=3596157383&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"오뚜기 맛있는 작은밥, 150g, 30개"
https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/329325933457777-0bde93b2-017e-43b3-88c0-a5d14fcf4725.jpg,https://www.coupang.com/vp/products/187491448?itemId=535867426&vendorItemId=5016395895&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"곰곰 갈비탕, 600g, 5개"
https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/324073148435538-0ad79892-432e-4947-8586-56b6ee33b5b6.jpg,https://www.coupang.com/vp/products/1639256695?itemId=2795492984&vendorItemId=70785141324&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"곰곰 맛있는 보조개 사과, 2.5kg, 1봉"
https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2972564234766335-9e8e8bfa-72c0-462e-a0d2-510117293ac4.jpg,https://www.coupang.com/vp/products/213797578?itemId=649012177&vendorItemId=4687386308&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"모아미트 캐나다산 보리먹인 암퇘지 삼겹살 구이용 (냉장), 1kg, 1개"
https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/22480df2-fa41-402c-aae3-a11d42a905479101906372758611861.png,https://www.coupang.com/vp/products/7078107918?itemId=17490882599&vendorItemId=85191199992&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"포카리스웨트, 48개, 340ml"
https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/3dca0c02-6c6b-441e-b928-3a217d3b22b47135636670579269885.png,https://www.coupang.com/vp/products/7685096232?itemId=20844301624&vendorItemId=87911913107&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"베네팜 루피니빈, 300g, 2개"
https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1588531690767772-63c88541-4ea5-45c8-8162-602862d40b34.jpg,https://www.coupang.com/vp/products/3961975?itemId=14104387226&vendorItemId=81351466902&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"얼라이브 원스데일리 포 우먼 멀티 비타민, 80정, 1개"
https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/02cb41ef-ed8a-41f5-b472-7800870ed0f01489111787292225439.png,https://www.coupang.com/vp/products/300933024?itemId=18038235349&vendorItemId=85192612264&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"베지밀 검은콩 아몬드&호두 두유, 190ml, 32개"
https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/3546686680526153-2902c129-3af6-4e0e-8951-9f5678689f55.png,https://www.coupang.com/vp/products/7323093776?itemId=234154161&vendorItemId=70384185421&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"맛있는 오뚜기밥 큰밥, 300g, 24개"
https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/474121640773663-8ffdd70f-aba6-4485-8f3f-cc432b3e146e.jpg,https://www.coupang.com/vp/products/6384738608?itemId=20916805532&vendorItemId=88263917206&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"펩시 제로 슈거 탄산음료, 1.5L, 12개"
https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/3910315055161778-66ef483f-f008-4349-86f7-7315d54070e8.jpg,https://www.coupang.com/vp/products/1083499625?itemId=20002260452&vendorItemId=85320847773&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"맥심 카누 마일드 로스트 아메리카노, 0.9g, 90개입, 2개"
https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/879432991466172-4279c855-a73d-47bb-891a-e194dd8a744e.png,https://www.coupang.com/vp/products/46208003?itemId=19421891658&vendorItemId=86533350979&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"고려은단 메가도스C 비타민C 3000mg, 180g, 2개"
https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1935607863701494-357e1df3-e47d-414f-970f-719672f889ed.jpg,https://www.coupang.com/vp/products/222491219?itemId=17471735794&vendorItemId=84639393524&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"스타벅스 카페 라떼, 270ml, 20개"
https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4073802865719764-3b4fad7f-88db-43c9-a232-b26f58520d35.jpg,https://www.coupang.com/vp/products/7075663719?itemId=3121093290&vendorItemId=3054128913&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"팔도 비빔면, 40개"
https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/9ab29b3c-3774-486f-9341-9fc26af491b63255537206528058975.png,https://www.coupang.com/vp/products/6517048522?itemId=20011764845&vendorItemId=87108657041&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"레쓰비 마일드 커피, 175ml, 90개"
https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/502577663544877-6d898021-1c2f-47c5-ac2c-50277eea8b06.jpg,https://www.coupang.com/vp/products/7358278791?itemId=18951704455&vendorItemId=84979452605&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"종근당건강 프로메가 알티지 오메가3 듀얼 플러스, 60정, 6개"
https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/f9a8/79c6f93f3355e4c742116dca5b63b954ee1a21e06929e81869ce95052496.jpg,https://www.coupang.com/vp/products/6138575604?itemId=21002464737&vendorItemId=79031340021&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"펩시 제로 슈거 무라벨 콜라 라임향, 20개, 300ml"
https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2021/06/07/11/3/937a4536-a4c5-4475-a7d5-73aa35151a97.jpg,https://www.coupang.com/vp/products/5756878551?itemId=9738283356&vendorItemId=77022044517&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"사세 버팔로윙 (냉동), 1kg, 1개"
https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4819354755725224-0866d803-1610-46e1-a4f7-eaf10fedf298.jpg,https://www.coupang.com/vp/products/303828655?itemId=955880064&vendorItemId=5353393934&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"생생포크 한돈 앞다리살 불고기용 (냉장), 1000g, 1개"
https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/31748541775831-662f3253-29cd-4d67-82de-8e2c08071f10.jpg,https://www.coupang.com/vp/products/251108024?itemId=792445939&vendorItemId=5011205462&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"외갓집 진심 육개장 (냉동), 600g, 4개"
https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2708101241498999-3d7c10de-2b8b-4d45-9f2f-0c2a6057e47f.jpg,https://www.coupang.com/vp/products/8026994016?itemId=22435622881&vendorItemId=87651223968&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"카무트 그레인온 골드 카무트효소G, 90g, 3개"
https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/460249007313549-793c5c2e-2807-404d-83c1-6f9be1cf9b36.jpg,https://www.coupang.com/vp/products/7522620409?itemId=12733741532&vendorItemId=72771200224&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"아카페라 올데이 아메리카노, 12개, 1L"
https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/cdfc/5fb45d7995ee18fb30e8cc82ef096f18e6cccc30df5948ed84c90837cc83.jpg,https://www.coupang.com/vp/products/7500812000?itemId=19634486987&vendorItemId=87700194185&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"웰핏 소연골 콘드로이친 1200 MBP, 60정, 5개"
https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2024649009063352-c12148db-a42a-402c-aae0-bd72e0a367a9.jpg,https://www.coupang.com/vp/products/319152577?itemId=580981384&vendorItemId=4522607689&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"칠성사이다, 350ml, 24개"
https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/bbce/a932fd20d9a9ccc79d3e96f73f03e54147331f55fca2844abf3638a4cbe4.jpg,https://www.coupang.com/vp/products/7759944959?itemId=18079199983&vendorItemId=85167678720&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"밀키스 제로 탄산음료, 250ml, 30개"
https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/8645828124406764-b24743f0-98a1-425f-9b52-3bdcda6be27c.jpg,https://www.coupang.com/vp/products/5191718214?itemId=18625136413&vendorItemId=75354981351&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"종근당건강 비타민D 2000IU, 90정, 2개"
https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1139608000181187-f7c5d965-557c-42a0-862f-2a0f2887063a.jpg,https://www.coupang.com/vp/products/387965?itemId=996040&vendorItemId=3000904656&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"신김포농협 김포금쌀 고시히카리, 10kg(특등급), 1개"
https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/9782/769d616afe366db9297991b7315998da92209ac4bef6b8791413bcf6e75d.jpg,https://www.coupang.com/vp/products/7492743066?itemId=394624&vendorItemId=3000303312&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"포카리스웨트, 500ml, 20개"
https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2024/03/01/14/4/1e30edbc-bc3d-4b1d-9e96-887941062813.jpg,https://www.coupang.com/vp/products/7115433425?itemId=21808452348&vendorItemId=88856967763&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"하이트진로 진로 토닉워터 제로, 600ml, 20개"
https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1060864061539987-17034d9f-11b4-4f9a-bb79-98762caeb2dc.jpg,https://www.coupang.com/vp/products/7492743066?itemId=549629412&vendorItemId=84994379128&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"포카리스웨트, 500ml, 40개"
https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4305072667153421-07134f27-8b24-4a05-96a3-f84cf26809ac.jpg,https://www.coupang.com/vp/products/7492743066?itemId=999007&vendorItemId=3058671369&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"포카리스웨트, 1.5L, 12개"
https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1146747515018695-0de88936-77a4-424b-8c27-4156be8de71f.jpg,https://www.coupang.com/vp/products/1261936012?itemId=2263107294&vendorItemId=70260370649&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"종가 맛김치, 1.7kg, 1개"
https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/647061021058410-74d8f05b-9f13-43d3-9c8d-f6a75c3ca8f1.jpg,https://www.coupang.com/vp/products/6122298140?itemId=11613371078&vendorItemId=78888050655&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"자연애찬 동물복지 무항생제 자유방목 유정란 1번란, 30구, 1개"
https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/467712548546799-e62e9feb-d189-4fcb-adfc-88493fd2d80f.jpg,https://www.coupang.com/vp/products/5857057144?itemId=10208836517&vendorItemId=77491319584&pickType=COU_PICK&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"펩시 제로슈거 라임향, 210ml, 30개"
https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/569031569895924-7c05a7f6-4e34-4cda-949c-5d130bfeb3ba.jpg,https://www.coupang.com/vp/products/2042132?itemId=20047758166&vendorItemId=3028202918&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"동원 라이트 스탠다드 참치, 150g, 10개"
https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/525989771861784-801d8690-14aa-43e9-9306-22b727bc3b42.jpg,https://www.coupang.com/vp/products/7778899675?itemId=21019221799&vendorItemId=85296817266&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"립톤 아이스티 분말 복숭아맛, 1.5kg, 1개입, 3개"
https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/69638139542672-43aad07c-95ee-4fe6-8c29-a5ffaa098819.jpg,https://www.coupang.com/vp/products/7757580187?itemId=22221125825&vendorItemId=85801771971&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"연세두유 뼈를 생각한 고칼슘 두유 검은콩, 190ml, 72개"
https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/502086513705846-05928b9c-cf74-4007-b47c-3443c8179854.jpg,https://www.coupang.com/vp/products/7358278791?itemId=18951690183&vendorItemId=78766007698&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"종근당건강 프로메가 알티지 오메가3 듀얼 플러스, 60정, 1개"
https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1342621597821147-4d0b590e-f2fa-4960-8b5c-0feac262995e.jpg,https://www.coupang.com/vp/products/7991181145?itemId=22212762916&vendorItemId=81307000080&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"상동농업협동조합 대포천 김해 산딸기, 250g, 2팩"
https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/05/19/16/6/8f531c4b-6efc-4999-b4c6-590fdb7d8a79.jpg,https://www.coupang.com/vp/products/1598209262?itemId=2730331381&vendorItemId=70720473424&pickType=COU_PICK&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"플레잇 국내산 파닭꼬치 50g x 12p + 숯불데리양념소스 150g 세트 (냉동), 600g, 1세트"
https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/605092107039372-a6eefdcf-5496-41de-a538-db82276375ab.png,https://www.coupang.com/vp/products/6485066942?itemId=14211959788&vendorItemId=81457412421&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"곰곰 냉동 다진마늘, 1kg, 1개"
https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/116066721408415-b3cf3caf-df76-42f7-a087-5baeef9127ad.png,https://www.coupang.com/vp/products/7492743066?itemId=548226098&vendorItemId=85072693047&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"포카리스웨트 무라벨, 340ml, 40개"
https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1813524111278796-a2cbcdc5-0ed7-4a25-b63a-97abfac6e4f2.jpg,https://www.coupang.com/vp/products/7400195933?itemId=19152443343&vendorItemId=86271377273&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"가가호호 황금메뚜기쌀, 20kg, 1개"
https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4522668519242572-2c59f424-6c9e-4e12-b2bb-f91d0e8b36f2.jpg,https://www.coupang.com/vp/products/191701342?itemId=548211148&vendorItemId=4437960642&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"셰프초이스 춘천식닭갈비 (냉장), 1kg, 1개"
https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1393009831880993-c1beca57-3a3d-4028-929f-d1bc353f103e.jpg,https://www.coupang.com/vp/products/5498533952?itemId=733892918&vendorItemId=85093994017&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"종근당건강 락토핏 코어 생유산균 60p, 120g, 3개"
https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/545772136427964-a75e6254-419c-4062-a946-2182c7b53cdc.jpg,https://www.coupang.com/vp/products/6795965704?itemId=12628460347&vendorItemId=79896126181&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"하림 닭가슴살 블랙페퍼 8개입, 800g, 1개"
https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2324901690300134-9dbafd08-79f5-45ec-b882-3081a42ee59b.jpg,https://www.coupang.com/vp/products/119465439?itemId=15483078094&vendorItemId=3000244423&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"상하목장 유기농 우유, 200ml, 24개"
https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/9495b549-57db-432f-be7b-5610402b968d7844206731299697104.png,https://www.coupang.com/vp/products/6101896267?itemId=19223793008&vendorItemId=86340480331&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"곰곰 달콤한 스테비아 대추방울토마토, 1kg, 2팩"
https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1567841708684890-01be1eb3-798e-40f9-a23d-182a7ce05135.jpg,https://www.coupang.com/vp/products/6922354075?itemId=16721252093&vendorItemId=3006963073&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"솔레르 로메로 유기농 엑스트라버진 올리브오일, 500ml, 1개"
https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4528150043275140-c794fef6-f439-4807-a304-4d27eec76a84.jpg,https://www.coupang.com/vp/products/7014727109?itemId=19584487349&vendorItemId=86014198724&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"뉴케어 미니 구수한맛 영양식, 150ml, 24개"
https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/6698375629085178-d5715568-1e4d-48d6-ae81-160de45fc0ec.png,https://www.coupang.com/vp/products/7235457880?itemId=19518631622&vendorItemId=3050972695&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"오뚜기 맛있는 오뚜기밥, 210g, 24개"
https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/66796349614369-00250753-a01d-4982-a696-647285ebfa3e.jpg,https://www.coupang.com/vp/products/1104348748?itemId=2065395322&vendorItemId=70064602471&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"곰곰 양념 소불고기 (냉장), 1kg, 1개"
https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/186412047514139-eba029e9-675b-4538-9c1e-877b7d6284ab.jpg,https://www.coupang.com/vp/products/8072161328?itemId=22727462783&vendorItemId=84995746489&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"고려은단 비타민C 1000 + 쇼핑백, 180정, 2개"
https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/70069310240598-262c8616-b242-454b-8413-c63a4d2dad1d.jpg,https://www.coupang.com/vp/products/6965316048?itemId=16971257642&vendorItemId=84148117254&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"광동 배도라지 쌍화 스틱 100포, 1L, 1개"
https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/c369fbd0-0a16-4e8d-b143-9e1639596d801410192380379510325.png,https://www.coupang.com/vp/products/296352196?itemId=19225412069&vendorItemId=86342060272&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"서울우유 더진한 순수 플레인 요거트, 2.45L, 2개"
https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4522677204927713-313bbf58-c231-4be0-8559-b7934370432f.jpg,https://www.coupang.com/vp/products/6131362877?itemId=10658339279&vendorItemId=77939175588&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"입술 백명란젓갈, 400g, 1개"
https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/16970808331699412-ab86b0c6-7908-4d0a-aa2f-37091959dba7.jpg,https://www.coupang.com/vp/products/2287357991?itemId=3931696169&vendorItemId=71916172330&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"하림 텐더스틱 (냉동), 1200g, 1개"
https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4432345205400998-e90b8e34-859c-486d-bda9-360d884b529e.jpg,https://www.coupang.com/vp/products/6497434597?itemId=14289924180&vendorItemId=81534852735&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"한끼통살 그릴드 닭가슴살 100g x 5종 x 2p 세트 (냉동), 1세트"
https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/5826522656648079-c582a06a-c231-4b6c-9766-0f8b20c70a2e.png,https://www.coupang.com/vp/products/7337512163?itemId=18851458896&vendorItemId=85980751167&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"곰곰 자유방목 동물복지 유정란, 30구, 1개"
https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/13957851811015068-faf68634-d6d2-4e19-875a-6376a84d42d9.jpg,https://www.coupang.com/vp/products/6283834976?itemId=12915952891&vendorItemId=80180700054&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"다조은 청송 주왕산 당도선별 사과, 1.5kg(6~7입), 1개"
https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/1b88/4397b8fd4c925a471e7337869c3e0855f994ed14580eca8319989f787753.jpg,https://www.coupang.com/vp/products/7447842898?itemId=18310024421&vendorItemId=84639395044&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"나랑드사이다 제로, 60개, 245ml"
https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/6339431808762474-c5fc1a26-989a-450b-a8fa-22df3da93a7a.jpg,https://www.coupang.com/vp/products/37291?itemId=358814330&vendorItemId=87085001012&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"정관장 홍삼정, 100g, 1개"
https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/7970732409153122-9c9c15cf-d0ea-43b9-b66c-6093edfc6dc5.png,https://www.coupang.com/vp/products/319152577?itemId=19771681123&vendorItemId=85072690930&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"롯데칠성음료 칠성사이다, 210ml, 60개"
https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/351694711736058-50fbfb25-6dac-4af1-bc26-aec24f926772.jpg,https://www.coupang.com/vp/products/7372582856?itemId=19521127358&vendorItemId=5457599918&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"뉴케어 구수한맛 완전균형영양식, 30개, 200ml"
https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/9091417796242687-60b9d5f7-d09a-450c-9f54-8e5d29413583.jpg,https://www.coupang.com/vp/products/6427547160?itemId=17647602666&vendorItemId=3497393821&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"G7 블랙커피, 2g, 200개입, 1개"
https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/968228115190333-6c690a86-de3a-43e6-96e1-10be8dffcf20.jpg,https://www.coupang.com/vp/products/6667212785?itemId=15326731777&vendorItemId=3016724940&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"네오그레인 저당지수 혼합잡곡 식습관개선 균형체질용, 2kg, 1개"
https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/253890259176410-2e3d8da1-2ac7-4959-b549-c35e8444d94d.jpg,https://www.coupang.com/vp/products/7568336960?itemId=21020472862&vendorItemId=86949016997&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"백산수 무라벨 생수, 2L, 36개"
https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/ef0a/6b7f676877538c032c62e1f579595ff0933724304241fde4c50e64eed8ad.jpg,https://www.coupang.com/vp/products/1650278?itemId=19864203254&vendorItemId=3017121689&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"게토레이 레몬, 1.5L, 12개"
https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2620272578586705-777ef006-e369-4beb-a936-2958d18e3f5f.png,https://www.coupang.com/vp/products/6930792814?itemId=42897124&vendorItemId=3066896620&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"오뚜기 열라면, 40개"
https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/548296053674596-c9be6e9d-190e-448c-9f88-787be9be7aeb.jpg,https://www.coupang.com/vp/products/6195326831?itemId=12258748775&vendorItemId=79529324585&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"베베당 유기농 롱스틱 6종 세트, 1세트, 사과+당근, 감귤+현미, 단호박+흑임자"
https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/473639711261488-2da0cb08-8616-4c79-ae8f-387005c7e70f.png,https://www.coupang.com/vp/products/1302218263?itemId=2316141049&vendorItemId=70312854976&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"셰프초이스 칼집 돼지왕구이, 1kg, 1개"
https://thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/8403586198833333-e2379bf7-436b-4054-bf25-7e279c3fcbd1.jpg,https://www.coupang.com/vp/products/1717552921?itemId=2923167957&vendorItemId=70911802261&sourceType=CAMPAIGN&campaignId=82&categoryId=194176,"프레시지 더큰 햄가득 부대전골 밀키트, 868g, 1개"
